EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag_x,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V),Object_name,Vmag_y,rmag,Icmag,Kmag,T_VI,T_VK,T_rK,T_IK,Period,A_r,R_o,Tspec,RV,EWHa,D_EWHa,TiO2n,D_TiO2n,TiO5n,D_TiO5n,Tquiet,fs1,Tspot1,fs2,Tspot2,multi,Flag,RAJ2000,DEJ2000
210965731.0,035256.95+222601.5,58.23733000000001,22.43376,HCG463,16.32,11.57,4.64,1.29,,,,0.023,LC1,best,1.29,,single,yes,yes,yes,no,no,no,no,no,no,HCG463,11.56,4.64,0.45,8.41,0.54,3384.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210880560.0,035258.34+210520.3,58.24312,21.08899,DH774,,12.55,5.7,0.4317,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH774,12.54,5.7,0.22,9.46,0.41,3043.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211150258.0,035258.77+252619.3,58.24488,25.4387,BPL277,,13.33,5.74,0.1714,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL277,13.32,5.74,0.22,10.24,0.29,3034.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211120561.0,035259.13+245405.5,58.24641,24.901529999999998,SK145,14.51,10.71,3.69,2.4861,,,,0.085,LC2,best,2.49,,single,no,no,yes,no,no,no,no,no,no,SK145,10.7,3.69,0.63,7.41,0.66,3826.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211130173.0,035305.11+250415.7,58.271330000000006,25.07104,HHJ13,,13.85,6.2,0.4744,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ13,13.84,6.2,0.16,10.8,0.24,2932.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211168863.0,035307.27+254721.6,58.28031,25.78935,HHJ53,,13.3,5.97,0.2923,,,,0.027000000000000003,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ53,13.29,5.97,0.18,10.23,0.3,2980.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211068400.0,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,,,0.05,LC1,best,4.14,,multi,no,no,no,yes,yes,yes,no,no,no,PELS071,9.43,1.85,0.96,5.4,0.86,5347.0,-0.08,,Cl* Melotte 22 PELS 071,11.397,11.105,10.515999999999998,9.439,5477.94,5404.75,5412.13,5351.85,4.13578415,0.0299,0.25706,5416.61,6.83,-1.1711,0.4447,0.9806,-0.0009,0.9503,-0.0029,5477.94,0.034,3535.0,0.065,3605.0,0.0,1-1-1-0-0,58.34874,24.065062
211128116.0,035324.48+250207.1,58.35204,25.03533,HCG471,,12.55,5.55,0.6341,,,,0.01,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG471,12.54,5.55,0.23,9.45,0.4,3084.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210871940.0,035331.55+205727.1,58.38149,20.957539999999998,DH789,,12.92,5.31,0.2773,,,,0.022000000000000002,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH789,12.91,5.31,0.32,9.8,0.33,3151.0,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211090925.0,035340.95+242509.8,58.42063,24.41939,HCG473,16.13,11.58,4.44,8.5605,,,,0.09699999999999999,LC4,best,,,single,no,no,no,no,no,no,no,no,no,HCG473,11.57,4.44,0.51,8.4,0.51,3465.0,-0.28,,Cl* Melotte 22 HCG 473,16.13,15.433,13.784,11.583,3488.4,3472.73,3536.14,3443.61,,,,3427.72,-0.55,2.1812,2.1339,0.7175,-0.0413,0.5478,-0.0332,3488.4,0.38,2987.5,0.303,3055.0,0.0,1-2-1-1-1,58.42063100000001,24.41939
210863683.0,035343.01+205000.6,58.42924,20.83351,DH792,14.78,10.76,3.91,2.7826,,,,0.039,LC2,best,,,single,no,no,no,no,no,no,no,no,no,DH792,10.75,3.91,0.59,7.5,0.68,3710.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211048116.0,035347.58+234431.0,58.44826,23.74195,HCG474,17.64,12.28,5.25,0.6775,,,,0.013999999999999999,LC1,best,0.68,,single,no,no,no,no,no,no,no,no,no,HCG474,12.27,5.25,0.32,9.16,0.43,3171.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211177579.0,035350.26+255752.5,58.459430000000005,25.96461,PELS083,11.05,9.3,1.64,3.2972,3.5489,,,0.017,LC3,best,,,multi,no,no,no,yes,yes,yes,no,no,no,PELS083,9.29,1.64,1.02,5.11,0.9,5587.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210964780.0,035352.82+222506.8,58.47009,22.418570000000003,DH794,12.15,9.41,2.63,6.3353,,,,0.028999999999999998,LC4,best,,,single,no,no,yes,no,no,no,no,no,no,DH794,9.4,2.63,0.79,5.79,0.98,4578.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210840112.0,035358.11+202849.6,58.49216,20.48045,DH795,15.38,10.92,4.35,0.4077,,,,0.08,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH795,10.91,4.35,0.52,7.73,0.69,3504.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211101218.0,035400.37+243450.0,58.50155,24.580560000000002,BPL297,,13.9,6.64,0.2184,,,,0.065,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL297,13.89,6.64,0.12,10.91,0.24,2860.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211063361.0,035400.69+235859.9,58.50289,23.98333,HHJ322,,11.85,5.12,0.3502,1.8691,,,0.017,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,HHJ322,11.84,5.12,0.36,8.72,0.52,3211.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211085419.0,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,,,0.026000000000000002,LC2,best,,,multi,no,no,no,yes,yes,yes,no,no,no,AKIV314,9.71,2.65,0.8,6.11,0.86,4548.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211143325.0,035411.48+251843.0,58.54784,25.31195,HCG484,,12.72,5.54,0.4729,,,,0.027000000000000003,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG484,12.71,5.54,0.23,9.61,0.37,3085.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210873256.0,035413.51+205838.6,58.55631999999999,20.9774,DH798,,13.56,5.87,0.3425,,,,0.018000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH798,13.55,5.87,0.19,10.48,0.26,3002.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086170.0,035415.59+242045.7,58.56499,24.34605,BPL307,,13.71,6.23,0.1836,,,,0.076,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL307,13.7,6.23,0.16,10.66,0.25,2926.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211153286.0,035418.82+252943.0,58.57845,25.49529,DH800,12.88,9.81,2.96,7.7415,,,,0.071,LC4,best,,,multi,no,no,no,yes,yes,no,no,no,no,DH800,9.8,2.96,0.75,6.31,0.88,4278.0,0.37,,Cl* Melotte 22 DH 800,12.875,12.422,11.444,9.805,4443.26,4440.73,4378.7,4437.12,,,,4011.78,4.64,0.4603,1.125,0.9136,-0.0559,0.8576,-0.0797,4443.26,0.556,3295.0,0.511,3475.0,1.0,1-1-1-1-1,58.57845699999999,25.495296
211069011.0,035421.59+240432.3,58.589969999999994,24.07564,AK1A317,9.75,8.42,1.22,0.8817,,,,0.012,LC1,best,,,multi,yes,yes,yes,yes,yes,no,no,no,no,AK1A317,8.41,1.22,1.22,3.91,1.2,6373.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211041682.0,035422.47+233812.2,58.593630000000005,23.63673,HHJ214,18.0,12.57,5.32,1.545,,,,0.043,LC2,best,1.55,,single,no,no,no,no,no,no,no,no,no,HHJ214,12.56,5.32,0.31,9.45,0.38,3149.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211109330.0,035425.02+244243.7,58.60429,24.712139999999998,HCG487,,12.76,5.99,0.1772,0.2005,,,0.037000000000000005,LC1,best,,,multi,yes,no,no,no,no,yes,no,no,no,HCG487,12.75,5.99,0.18,9.69,0.38,2977.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211087059.0,035425.24+242136.2,58.605180000000004,24.36008,V1289Tau,,9.09,1.85,0.6897,,,,0.11,LC1,best,,,single,no,no,no,no,no,no,no,no,no,V1289Tau,9.08,1.85,0.96,5.04,1.05,5259.0,0.27,,J035425.24+242136.1,11.0,10.799000000000001,99.0,9.094,,5466.81,5353.99,,,,,5218.7,1.81,-0.5297,1.1475,0.9743,-0.0072,0.9379,-0.0158,5532.84,0.242,3520.0,0.292,3590.0,0.0,2-1-2-0-0,58.605175,24.360032
210899950.0,035427.82+212323.1,58.61595,21.389770000000002,PELS078,10.95,9.18,1.66,4.548,5.0317,,,0.021,LC3,best,,,multi,no,no,no,yes,yes,yes,no,no,no,PELS078,9.17,1.66,1.02,5.01,0.95,5573.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211053776.0,035427.95+235007.5,58.61649,23.835420000000003,HCG489,13.07,9.66,3.3,3.0576,,,,0.052000000000000005,LC2,best,,,multi,no,no,yes,yes,yes,no,no,no,no,HCG489,9.65,3.3,0.69,6.27,1.0,4053.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211060762.0,035428.10+235636.3,58.61711,23.94344,BPL313,,13.75,5.99,0.3486,,,,0.08,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL313,13.74,5.99,0.18,10.68,0.24,2975.0,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211084620.0,035428.44+241916.1,58.61852,24.32115,DH803,14.2,10.62,3.47,4.6203,,,,0.035,LC2,best,,,multi,yes,yes,yes,yes,yes,no,no,no,no,DH803,10.61,3.47,0.66,7.27,0.67,3950.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211163008.0,035433.60+254043.7,58.64004,25.678810000000002,HCG491,14.72,10.37,4.24,0.6658,1.1915,,,0.051,LC1,best,,27.0,multi,no,no,no,yes,no,no,yes,no,no,HCG491,10.36,4.24,0.54,7.16,0.86,3553.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210931244.0,035434.79+215302.1,58.644969999999994,21.88394,HCG488,15.51,11.18,4.22,2.7745,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG488,11.17,4.22,0.54,7.97,0.59,3562.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211102300.0,035439.11+243554.6,58.66299,24.5985,BPL315,,13.77,6.09,0.2253,,,,0.04,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,BPL315,13.76,6.09,0.17,10.71,0.24,2954.0,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211128979.0,035446.36+250259.4,58.6932,25.04984,BPL317,,13.34,5.52,0.4016,0.1777,0.1264,,0.025,LC1,ok,,,multi,no,no,no,no,no,yes,no,no,no,BPL317,13.33,5.52,0.24,10.23,0.28,3093.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211154974.0,035446.52+253135.2,58.69385,25.52645,DH808,,12.68,6.02,0.7217,,,,0.027000000000000003,LC1,best,0.72,,single,no,no,no,no,no,no,no,no,no,DH808,12.67,6.02,0.17,9.61,0.4,2970.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100931.0,035452.55+243434.4,58.718990000000005,24.57624,HCG495,13.17,9.83,3.23,8.798,,,,0.046,LC4,best,,,single,no,no,yes,no,no,no,no,no,no,HCG495,9.82,3.23,0.7,6.42,0.92,4097.0,0.54,,Cl* Melotte 22 HCG 495,13.167,12.589,11.587,9.831,4260.67,4248.87,4265.43,4231.99,,,,4069.16,6.44,0.1479,0.6683,0.9394,-0.018,0.8907,-0.0261,4260.67,0.226,3405.0,0.19899999999999998,3520.0,1.0,1-1-1-1-1,58.718990000000005,24.576248
211139534.0,035458.02+251429.3,58.741769999999995,25.24149,SK76,,11.98,4.96,1.182,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK76,11.97,4.96,0.4,8.84,0.47,3265.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211069510.0,035508.96+240502.8,58.78735,24.084120000000002,SK65,,11.89,4.93,1.828,,,,0.048,LC2,best,,,single,no,no,no,no,no,no,no,no,no,SK65,11.88,4.93,0.4,8.75,0.49,3277.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210776021.0,035513.62+193016.9,58.80676,19.504720000000002,DH813,16.74,11.72,4.91,2.4272,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH813,11.71,4.91,0.4,8.58,0.53,3283.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210784223.0,035515.73+193746.6,58.81555,19.62963,s4745026,,9.98,3.12,0.2684,,,,0.096,LC2,best,,,single,no,no,no,no,no,no,no,no,no,s4745026,9.97,3.12,0.73,6.53,0.84,4168.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211139818.0,035527.04+251446.1,58.86269,25.24614,BPL328,,13.69,7.15,0.6542,,,,0.034,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL328,13.68,7.15,0.09,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211049922.0,035529.00+234620.8,58.87085,23.77245,PELS192,14.12,10.59,3.42,3.0184,,,,0.075,LC2,best,,,single,no,no,yes,no,no,no,no,no,no,PELS192,10.58,3.42,0.67,7.23,0.67,3980.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210879932.0,035531.93+210446.2,58.88307,21.07951,PELS079,11.04,9.17,1.76,5.5586,,,,0.024,LC3,best,,,multi,no,no,no,yes,yes,no,no,no,no,PELS079,9.16,1.76,0.99,5.07,0.97,5439.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211062846.0,035534.41+235828.5,58.893409999999996,23.974610000000002,DH818,,13.26,5.5,0.5027,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH818,13.25,5.5,0.25,10.15,0.29,3096.0,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210892390.0,035539.50+211622.0,58.914590000000004,21.2728,s4868524,,10.9,4.39,1.4066,,,,0.037000000000000005,LC2,best,,,single,no,no,no,no,no,no,no,no,no,s4868524,10.89,4.39,0.52,7.71,0.7,3486.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211059650.0,035548.72+235536.3,58.953019999999995,23.92677,HCG502,14.81,10.44,4.26,2.9481,,,,0.025,LC2,best,,,multi,yes,yes,yes,yes,yes,no,no,no,no,HCG502,10.43,4.26,0.53,7.24,0.84,3544.0,0.74,,Cl* Melotte 22 HCG 502,14.812999999999999,13.927999999999999,12.562999999999999,10.44,3566.19,3564.4,3738.83,3561.09,,,,3561.01,8.68,4.5278,4.527,0.7644,-0.0218,0.6161,-0.0043,3566.19,0.228,3060.0,0.045,3145.0,1.0,1-1-1-1-1,58.953022,23.926773
211142685.0,035556.41+251800.2,58.98505,25.30007,HCG504,16.79,11.72,4.96,2.4597,,,,0.034,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG504,11.71,4.96,0.4,8.58,0.53,3266.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210886244.0,035557.53+211039.0,58.989740000000005,21.17752,DH823,16.87,11.76,5.0,0.5959,,,,0.026000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH823,11.75,5.0,0.39,8.62,0.53,3252.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211099297.0,035558.38+243259.7,58.993280000000006,24.54994,PELS115,12.75,9.92,2.72,7.2256,,,,0.078,LC2,best,,,single,no,no,yes,no,no,no,no,no,no,PELS115,9.91,2.72,0.78,6.33,0.8,4482.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210909923.0,035604.52+213242.7,59.01886,21.54522,s4869367,,11.16,5.25,0.4704,0.3891,,,0.024,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,s4869367,11.15,5.25,0.32,8.04,0.73,3171.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210846442.0,035611.31+203430.2,59.04716,20.57508,DH829,,11.84,4.88,1.1199,,,,0.032,LC2,best,,,single,no,no,no,no,no,no,no,no,no,DH829,11.83,4.88,0.41,8.69,0.5,3293.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211129571.0,035611.37+250336.7,59.04741,25.0602,BPL334,,14.23,7.04,0.8741,,,,0.053,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL334,14.22,7.04,0.09,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210877423.0,035612.30+210227.0,59.051269999999995,21.04085,AKV198,10.79,8.97,1.71,5.3922,3.4702,1.6431,3.2680000000000002,0.016,LC3,best,,,multi,no,no,no,yes,yes,yes,no,no,no,AKV198,8.96,1.71,1.01,4.84,1.02,5564.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211152884.0,035615.79+252915.5,59.06581,25.48765,BPL335,,12.68,5.81,0.4688,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL335,12.67,5.81,0.21,9.59,0.39,3017.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211062206.0,035618.59+235751.9,59.077459999999995,23.96444,SK22,15.74,11.28,4.35,1.1343,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK22,11.27,4.35,0.52,8.09,0.58,3504.0,-0.05,,Cl* Melotte 22 SK22,15.737,15.14,13.458,11.277000000000001,3542.69,3518.57,3529.11,3473.73,,,,3536.67,5.41,3.2985,3.2838,0.7464,-0.0317,0.6037,-0.0049,3542.69,0.311,3035.0,0.051,3125.0,0.0,1-1-1-1-1,59.077461,23.964449
210882573.0,035622.30+210717.1,59.09293,21.12144,DH831,,12.02,5.11,0.6128,,,,0.071,LC2,best,,,single,no,no,no,no,no,no,no,no,no,DH831,12.01,5.11,0.36,8.89,0.48,3216.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211116507.0,035623.49+244956.7,59.09788,24.83243,HCG508,14.12,10.55,3.46,3.3228,,,,0.095,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG508,10.54,3.46,0.67,7.2,0.69,3956.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210769047.0,035623.92+192353.7,59.099669999999996,19.39828,UGCSJ035623.92+192353.3,,12.89,5.7,0.6439,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ035623.92+192353.3,12.88,5.7,0.22,9.8,0.35,3043.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211007344.0,035624.98+230526.9,59.10409,23.09081,SK17,15.3,11.08,4.11,14.5813,,,,0.06,LC3,best,,,single,yes,yes,yes,no,no,no,no,no,no,SK17,11.07,4.11,0.56,7.86,0.61,3613.0,-0.05,,Cl* Melotte 22 SK17,15.297,14.562999999999999,13.175999999999998,11.078,3677.39,3651.55,3740.52,3601.83,,,,3805.74,5.94,0.3667,0.5181,0.8549,-0.0075,0.7416,-0.001,3805.74,0.08900000000000001,3190.0,0.009000000000000001,3300.0,0.0,1-1-6-1-1,59.104092,23.090816
211081949.0,035625.92+241651.5,59.10803000000001,24.28099,SK18,15.03,11.01,3.91,2.1138,,,,0.053,LC1,ok,2.12,,single,no,no,no,no,no,no,no,no,no,SK18,11.0,3.91,0.59,7.75,0.6,3710.0,-0.13,,Cl* Melotte 22 SK18,15.026,14.392000000000001,13.008,11.011,3766.31,3767.43,3800.7,3769.56,,,,3836.04,4.0,1.279,1.403,0.8522,0.0017,0.7553,0.0333,3766.31,0.0,,0.0,,0.0,1-1-1-1-1,59.108036,24.280998
211066413.0,035628.90+240154.4,59.120419999999996,24.031779999999998,HHJ165,17.9,12.64,5.15,0.4551,,,,0.044000000000000004,LC1,best,0.46,,single,no,no,no,no,no,no,no,no,no,HHJ165,12.63,5.15,0.35,9.51,0.36,3202.0,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210986927.0,035647.79+224608.1,59.19914,22.768929999999997,s5061696,,10.72,3.56,10.6678,1.0757,,,0.022000000000000002,LC2,best,,,multi,no,no,no,yes,no,no,yes,no,no,s5061696,10.71,3.56,0.65,7.39,0.65,3897.0,-0.12,,J035647.81+224608.0,14.373,13.77,99.0,10.722999999999999,,4014.21,4035.26,,,,,3972.84,0.13,0.552,0.902,0.8957,-0.0374,0.8328,-0.0371,4053.37,0.36200000000000004,3255.0,0.252,3440.0,0.0,2-1-2-1-1,59.199188,22.768877
210804191.0,035649.94+195549.6,59.20811,19.93047,,,12.01,5.1,1.0307,,,,0.062,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,,12.0,5.1,0.37,8.88,0.48,3218.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211065006.0,035716.84+240033.2,59.32017,24.00923,DH851,12.79,9.94,2.74,7.2904,,,,0.11199999999999999,LC3,best,,,single,no,no,yes,no,no,no,no,no,no,DH851,9.93,2.74,0.78,6.37,0.78,4479.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211141632.0,035730.14+251646.9,59.37562,25.27971,,,11.61,4.37,2.6829,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.6,4.37,0.52,8.42,0.5,3496.0,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210965709.0,035731.99+222600.2,59.38333000000001,22.4334,DH852,,12.34,5.74,0.4095,,,,0.013000000000000001,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH852,12.33,5.74,0.22,9.25,0.45,3035.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211060969.0,035733.05+235647.4,59.387730000000005,23.94652,UGCSJ035733.06+235647.0,,12.63,5.3,2.1843,,,,0.026000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ035733.06+235647.0,12.62,5.3,0.31,9.51,0.37,3155.0,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211067702.0,035733.30+240311.4,59.38879,24.05319,PELS162,12.11,9.86,2.14,7.797999999999999,,,,0.021,LC4,best,,,multi,no,no,no,yes,yes,no,no,no,no,PELS162,9.85,2.14,0.89,5.99,0.75,5013.0,-0.24,,Cl* Melotte 22 PELS 162,12.113,11.812999999999999,11.094000000000001,9.861,5118.06,5086.76,5020.04,5062.76,,,,5063.38,-0.41,-0.8763,0.3569,0.9687,-0.0113,0.9397,-0.0109,5118.06,0.272,3505.0,0.171,3595.0,0.0,1-1-1-0-0,59.388798,24.05319
210996915.0,035734.59+225532.7,59.39414,22.92576,DH854,13.88,10.64,3.13,8.9066,,,,0.013000000000000001,LC4,ok,,,multi,no,no,no,yes,yes,no,no,no,no,DH854,10.63,3.13,0.72,7.2,0.62,4162.0,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000740.0,035735.25+225908.3,59.39689,22.98566,,,11.65,5.05,0.9594,,,,0.047,LC2,best,,,single,no,no,no,no,no,no,no,no,no,,11.64,5.05,0.38,8.52,0.56,3234.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211059949.0,035736.07+235552.4,59.40031,23.93124,HHJ439,14.78,10.77,3.9,1.6758,,,,0.045,LC2,best,,,single,no,no,yes,no,no,no,no,no,no,HHJ439,10.76,3.9,0.59,7.51,0.67,3715.0,0.1,,Cl* Melotte 22 HHJ 439,14.776,14.224,12.847000000000001,10.767000000000001,3852.15,3770.83,3756.3,3631.73,,,,3831.29,8.5,2.306,2.4915,0.8542,-0.0222,0.7562,-0.0109,3852.15,0.23600000000000002,3187.5,0.091,3325.0,0.0,1-2-1-1-1,59.400311,23.931245999999998
211140995.0,035740.66+251604.3,59.41944,25.267879999999998,DH856,16.64,11.82,4.71,1.4233,,,,0.026000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH856,11.81,4.71,0.44,8.66,0.49,3357.0,-0.16,,Cl* Melotte 22 DH 856,16.635,99.0,14.120999999999999,11.815999999999999,3360.73,3341.11,,3308.66,,,,3395.18,12.47,4.3891,4.262,0.6842,-0.0245,0.5313,0.0153,3360.73,0.254,2945.0,0.0,,0.0,1-1-1-1-1,59.419441000000006,25.267882999999998
211147344.0,035742.96+252306.9,59.429030000000004,25.385270000000002,HCG516,,12.57,5.32,0.5421,,,,0.051,LC1,best,0.54,,single,no,no,no,no,no,no,no,no,no,HCG516,12.56,5.32,0.3,9.45,0.38,3148.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210947280.0,035749.36+220831.3,59.45568000000001,22.142039999999998,HHJ7,,13.9,6.6,0.8022,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ7,13.89,6.6,0.12,10.9,0.24,2866.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211057850.0,035801.95+235354.8,59.50815,23.89857,HHJ84,,13.07,5.7,0.3022,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ84,13.06,5.7,0.22,9.98,0.32,3044.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211065426.0,035825.13+240058.8,59.60471999999999,24.01635,HHJ220,,12.49,5.34,0.6209,,,,0.043,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ220,12.48,5.34,0.31,9.37,0.4,3144.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211006027.0,035830.97+230413.0,59.62907,23.07028,HHJ60,,13.13,6.03,0.2924,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ60,13.12,6.03,0.17,10.06,0.33,2966.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210980418.0,035834.16+224011.4,59.64236,22.66985,DH867,,13.0,5.91,0.6841,,,,0.025,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH867,12.99,5.91,0.19,9.92,0.34,2993.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211129321.0,035906.29+250320.1,59.77625,25.05559,HHJ366,16.6,11.46,5.03,0.7786,,,,0.026000000000000002,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,HHJ366,11.45,5.03,0.38,8.32,0.61,3242.0,0.55,,Cl* Melotte 22 HHJ 366,16.598,99.0,13.939,11.458,3264.93,3213.84,,3136.94,,,,3410.72,15.04,4.1284,4.0334,0.6948,-0.0346,0.5386,-0.0031,3410.72,0.33399999999999996,2955.0,0.036000000000000004,3045.0,0.0,1-1-6-1-1,59.776256999999994,25.055597
